flight,date,time
EZY82UE,2023-12-16,00:08:02
TCSPL,2023-12-16,00:13:03
NJE148R,2023-12-16,00:15:02
WUK12UW,2023-12-16,00:23:02
BCS7017,2023-12-16,00:26:02
RYR98DD,2023-12-16,00:30:02
BCS465,2023-12-16,00:31:02
VKG623,2023-12-16,00:31:02
RYR5L,2023-12-16,00:43:02
EZY28ZJ,2023-12-16,01:12:02
THY4,2023-12-16,01:23:02
RCH127,2023-12-16,01:31:02
AGR1442,2023-12-16,01:59:02
UPS217,2023-12-16,02:03:02
BOX195,2023-12-16,02:23:02
LAV1244,2023-12-16,02:24:02
MABEU,2023-12-16,02:41:02
IMX112,2023-12-16,02:48:02
GEC8353,2023-12-16,02:53:02
RCH267,2023-12-16,03:11:02
BCS2214,2023-12-16,03:16:02
ITY609,2023-12-16,03:25:03
BCS462,2023-12-16,03:29:02
BCS515,2023-12-16,03:34:02
ABV3FS,2023-12-16,03:37:02
AFR345,2023-12-16,03:50:02
ACA43,2023-12-16,03:52:02
SWR17K,2023-12-16,03:53:02
CFG2017,2023-12-16,03:55:02
AFR63J,2023-12-16,03:58:02
SWR87,2023-12-16,03:58:02
AVLON31,2023-12-16,04:03:04
AFR1M,2023-12-16,04:07:02
ITY615,2023-12-16,04:31:02
ITY619,2023-12-16,04:31:02
KAC118,2023-12-16,04:36:02
ACA840,2023-12-16,04:37:02
BAW74,2023-12-16,04:38:02
DLH411,2023-12-16,04:41:02
AFR3T,2023-12-16,04:44:02
ACA57,2023-12-16,04:47:02
IMX359,2023-12-16,04:52:02
QTR8134,2023-12-16,04:57:02
ACA844,2023-12-16,04:58:02
CLX97N,2023-12-16,05:01:02
BAW78,2023-12-16,05:04:02
BAW25GP,2023-12-16,05:06:02
UAL929,2023-12-16,05:14:02
ACA874,2023-12-16,05:14:02
TCLHO,2023-12-16,05:18:03
ICE750,2023-12-16,05:20:02
AFR681K,2023-12-16,05:23:02
CFG3867,2023-12-16,05:24:02
AAL198,2023-12-16,05:25:02
DAL152,2023-12-16,05:26:02
UAL108,2023-12-16,05:27:02
BAW5CA,2023-12-16,05:29:02
QTR73W,2023-12-16,05:31:02
DLH463,2023-12-16,05:32:02
JBU1620,2023-12-16,05:38:02
AFR005,2023-12-16,05:39:02
DAL80,2023-12-16,05:40:02
UAL110,2023-12-16,05:41:02
ACA864,2023-12-16,05:43:02
MLM241,2023-12-16,05:44:02
BAW250,2023-12-16,05:44:02
THT8,2023-12-16,05:45:02
AAL92,2023-12-16,05:45:02
AAL20,2023-12-16,05:47:02
PVA8057,2023-12-16,05:47:02
TSC116,2023-12-16,05:48:02
ETD72E,2023-12-16,05:50:02
BAW216,2023-12-16,05:50:02
DAL10,2023-12-16,05:50:02
UAL19,2023-12-16,05:51:02
BAW9NF,2023-12-16,05:52:02
VIR4C,2023-12-16,05:54:02
BAW40F,2023-12-16,05:57:02
UPS210,2023-12-16,05:58:02
DAL220,2023-12-16,05:58:02
WUK8TA,2023-12-16,05:58:02
AAL718,2023-12-16,06:00:02
AAL100,2023-12-16,06:00:02
AFR159,2023-12-16,06:00:02
UAL918,2023-12-16,06:01:02
JAL41,2023-12-16,06:02:02
VIR118,2023-12-16,06:02:02
KLM628,2023-12-16,06:02:02
DAL98,2023-12-16,06:03:02
RYR4HM,2023-12-16,06:04:02
AOJ93M,2023-12-16,06:04:02
AFR379G,2023-12-16,06:05:02
TSC250,2023-12-16,06:06:02
BAW11J,2023-12-16,06:07:02
BAW20R,2023-12-16,06:08:02
RRR6604,2023-12-16,06:09:03
AAL730,2023-12-16,06:10:02
RUK3BQ,2023-12-16,06:11:02
WUK56YX,2023-12-16,06:11:02
AIC161,2023-12-16,06:12:02
UPS216,2023-12-16,06:15:02
KLM736,2023-12-16,06:15:02
EZY64LB,2023-12-16,06:15:02
GTI8397,2023-12-16,06:15:02
BAW28,2023-12-16,06:15:02
OCN2101,2023-12-16,06:16:02
UAL3,2023-12-16,06:16:02
RYR5GY,2023-12-16,06:17:02
BAW472,2023-12-16,06:17:02
BAW6W,2023-12-16,06:17:02
UAL14,2023-12-16,06:18:03
CPA255,2023-12-16,06:18:03
SWR81C,2023-12-16,06:19:02
RYR28QG,2023-12-16,06:19:02
