flight,date,time
CLX81E,2024-02-06,00:01:02
WUK12UW,2024-02-06,00:07:02
RYR8ZD,2024-02-06,00:27:02
GHNEY,2024-02-06,00:30:02
DHK2SD,2024-02-06,00:34:02
UKPOL381,2024-02-06,00:38:02
RYR8AV,2024-02-06,00:44:02
BCS5NR,2024-02-06,01:15:02
BCS92L,2024-02-06,02:29:02
BCS942,2024-02-06,02:38:02
UPS208,2024-02-06,03:03:02
FDX5219,2024-02-06,03:55:02
FPO7SN,2024-02-06,04:09:02
BAW58L,2024-02-06,04:15:02
BAW74,2024-02-06,04:18:02
UPS204,2024-02-06,04:20:02
AAL293,2024-02-06,04:24:03
QTR8148,2024-02-06,04:31:02
RCH175,2024-02-06,04:40:02
BAW78,2024-02-06,05:00:02
ACA844,2024-02-06,05:07:02
DLH463,2024-02-06,05:12:02
THT8,2024-02-06,05:17:02
DAL80,2024-02-06,05:35:02
JBU1620,2024-02-06,05:37:02
BAW25GP,2024-02-06,05:41:02
VIR118,2024-02-06,05:41:02
BEL52B,2024-02-06,05:42:02
VIR4C,2024-02-06,05:43:02
TAP645,2024-02-06,05:49:02
UPS218,2024-02-06,05:49:02
THY6623,2024-02-06,05:50:02
UAL950,2024-02-06,05:52:02
UAL110,2024-02-06,05:52:02
BAW40F,2024-02-06,05:56:02
BAW6W,2024-02-06,06:00:03
AAL20,2024-02-06,06:00:03
BAW2CM,2024-02-06,06:01:02
BAW216,2024-02-06,06:03:02
BAW246,2024-02-06,06:03:02
ACA832,2024-02-06,06:05:02
ETH700,2024-02-06,06:07:02
BAW9NF,2024-02-06,06:08:02
BAW28,2024-02-06,06:09:02
ACA854,2024-02-06,06:09:02
VIR92,2024-02-06,06:10:02
VIR46K,2024-02-06,06:12:02
RYR4FP,2024-02-06,06:13:02
AUA4M,2024-02-06,06:13:02
SWR81C,2024-02-06,06:16:03
HVN55,2024-02-06,06:16:03
ETD72E,2024-02-06,06:17:02
BAW18B,2024-02-06,06:18:02
DAL16,2024-02-06,06:20:03
TAP63V,2024-02-06,06:22:02
BAW11J,2024-02-06,06:23:02
DAL98,2024-02-06,06:24:02
RYR7JY,2024-02-06,06:24:02
RYR95QX,2024-02-06,06:25:02
BAW472,2024-02-06,06:25:02
RYR17NN,2024-02-06,06:25:02
BAW41YA,2024-02-06,06:27:02
AAL730,2024-02-06,06:27:02
BAW12,2024-02-06,06:28:02
UAL999,2024-02-06,06:28:02
UAL918,2024-02-06,06:28:02
AFR32KJ,2024-02-06,06:29:02
SHT4A,2024-02-06,06:31:02
UAL901,2024-02-06,06:31:02
RUK8292,2024-02-06,06:33:02
TOM1KL,2024-02-06,06:33:02
EJU7847,2024-02-06,06:34:02
UAL14,2024-02-06,06:35:02
BEL11Y,2024-02-06,06:38:03
AFR57UM,2024-02-06,06:39:02
EZS91JU,2024-02-06,06:40:02
SHT8B,2024-02-06,06:41:02
RYR2EE,2024-02-06,06:41:02
CPA255,2024-02-06,06:42:02
BEL9HZ,2024-02-06,06:43:02
DLH9H,2024-02-06,06:44:02
RYR2CY,2024-02-06,06:45:02
AFR97ZB,2024-02-06,06:45:02
ACA864,2024-02-06,06:45:02
AFR351,2024-02-06,06:45:02
KLM1046,2024-02-06,06:45:02
BAW176A,2024-02-06,06:46:03
AFR65YP,2024-02-06,06:47:02
DAL10,2024-02-06,06:47:02
RUK6266,2024-02-06,06:48:02
SHT6C,2024-02-06,06:48:02
TFL5TM,2024-02-06,06:48:02
EZY54WA,2024-02-06,06:49:02
DLH5XV,2024-02-06,06:49:02
BAW388R,2024-02-06,06:50:02
RYR16UR,2024-02-06,06:52:02
VIR222,2024-02-06,06:53:02
LOT286,2024-02-06,06:54:03
EZY85TU,2024-02-06,06:54:03
BAW5MK,2024-02-06,06:54:03
DLH4JV,2024-02-06,06:55:02
SAS51N,2024-02-06,06:56:02
RYR5Y,2024-02-06,06:56:02
CFG3807,2024-02-06,06:56:02
RYR95BR,2024-02-06,06:57:02
THY3DR,2024-02-06,06:58:02
SHT18Z,2024-02-06,06:59:02
AFR1716,2024-02-06,06:59:02
ITY229,2024-02-06,07:00:02
RYR1PN,2024-02-06,07:00:02
UAE1KM,2024-02-06,07:01:02
AFR293,2024-02-06,07:01:02
RYR2LV,2024-02-06,07:01:02
RYR9GZ,2024-02-06,07:01:02
EZY34KR,2024-02-06,07:01:02
CLX37P,2024-02-06,07:02:03
SAS500,2024-02-06,07:03:02
BAW710R,2024-02-06,07:04:02
BAW84W,2024-02-06,07:05:03
TOM1DE,2024-02-06,07:06:02
BAW812,2024-02-06,07:07:02
LMJ755F,2024-02-06,07:07:02
DAL140,2024-02-06,07:08:02
RYR21YM,2024-02-06,07:08:02
BAW948M,2024-02-06,07:08:02
SHT3G,2024-02-06,07:08:02
KLM1000,2024-02-06,07:10:02
EZY59WF,2024-02-06,07:11:02
SHT2L,2024-02-06,07:11:02
QQE320,2024-02-06,07:12:02
BAW964H,2024-02-06,07:13:02
AAL108,2024-02-06,07:14:02
BAW811,2024-02-06,07:14:02
BAW72J,2024-02-06,07:15:02
KLM933,2024-02-06,07:15:02
EZY56UW,2024-02-06,07:16:02
SWR92E,2024-02-06,07:16:02
SAS802,2024-02-06,07:16:02
VIR130C,2024-02-06,07:16:02
BAW42,2024-02-06,07:18:02
BEL5WG,2024-02-06,07:19:02
RYR96PY,2024-02-06,07:20:02
BAW5CR,2024-02-06,07:21:02
EZY63NR,2024-02-06,07:22:02
BAW936,2024-02-06,07:23:02
DAL30,2024-02-06,07:23:02
TSC110,2024-02-06,07:24:03
BAW81V,2024-02-06,07:24:03
BAW678,2024-02-06,07:24:03
RYR12SU,2024-02-06,07:24:03
VKG1210,2024-02-06,07:25:02
JBU43,2024-02-06,07:25:02
EZY395U,2024-02-06,07:26:02
BAW5PT,2024-02-06,07:26:02
BAW48HY,2024-02-06,07:27:02
UAL972,2024-02-06,07:27:02
BAW16LX,2024-02-06,07:27:02
UAL920,2024-02-06,07:27:02
JBU2220,2024-02-06,07:28:02
RYR24FK,2024-02-06,07:28:02
VIR303,2024-02-06,07:28:02
BEL6DX,2024-02-06,07:29:02
EIN3LX,2024-02-06,07:29:02
VKG1736,2024-02-06,07:29:02
BAW696V,2024-02-06,07:30:02
EZY43PL,2024-02-06,07:30:02
SVA120,2024-02-06,07:32:03
EZY54FL,2024-02-06,07:32:03
THY82M,2024-02-06,07:33:02
EZY49NU,2024-02-06,07:33:02
RYR3ST,2024-02-06,07:33:02
BAW478S,2024-02-06,07:34:02
DLH4YA,2024-02-06,07:35:02
BAW990,2024-02-06,07:35:02
EZY38GP,2024-02-06,07:35:02
RYR826H,2024-02-06,07:36:02
BAW3VH,2024-02-06,07:36:02
UAL82,2024-02-06,07:37:02
KQA102,2024-02-06,07:37:02
BNI5U,2024-02-06,07:37:02
BAW8NG,2024-02-06,07:38:02
EZY24KT,2024-02-06,07:39:02
SIA306,2024-02-06,07:39:02
BAW2AM,2024-02-06,07:40:02
BAW776F,2024-02-06,07:40:02
DLH461,2024-02-06,07:40:02
DAL224,2024-02-06,07:40:02
BAW138,2024-02-06,07:40:02
EZY96MP,2024-02-06,07:41:02
EZY28XT,2024-02-06,07:41:02
EZY70WJ,2024-02-06,07:41:02
KFE901,2024-02-06,07:41:02
EIN63N,2024-02-06,07:42:02
BAW918S,2024-02-06,07:42:02
BAW4CB,2024-02-06,07:42:02
SIA25,2024-02-06,07:43:02
DLH6U,2024-02-06,07:44:02
SHT14G,2024-02-06,07:45:02
EIN52A,2024-02-06,07:45:02
