flight,date,time
BCS72J,2022-09-20,00:00:03
EZY53TH,2022-09-20,00:00:03
RYR18AR,2022-09-20,00:02:02
WUK23GE,2022-09-20,00:02:02
TOM30J,2022-09-20,00:06:02
IFA4722,2022-09-20,00:06:02
ICL1542,2022-09-20,00:07:02
HBJJJ,2022-09-20,00:08:02
MYGIG,2022-09-20,00:10:02
RYR7WR,2022-09-20,00:10:02
GLJ93EN,2022-09-20,00:12:02
WUK905,2022-09-20,00:13:02
THY6436,2022-09-20,00:13:02
RYR4FZ,2022-09-20,00:14:02
TOM739,2022-09-20,00:15:02
BCS460,2022-09-20,00:15:02
RYR559W,2022-09-20,00:16:02
WUK1028,2022-09-20,00:17:03
TOM64X,2022-09-20,00:19:02
MNB151,2022-09-20,00:27:02
EZY68CN,2022-09-20,00:27:02
BCS7117,2022-09-20,00:29:02
ELY028,2022-09-20,00:32:02
RYR9252,2022-09-20,00:33:02
THY4,2022-09-20,00:38:02
EXS93BA,2022-09-20,00:41:02
WUK1050,2022-09-20,00:44:02
RYR583U,2022-09-20,00:50:02
QTR8148,2022-09-20,00:57:02
WZZ43RP,2022-09-20,00:58:02
TOM2NC,2022-09-20,00:58:02
EZY64TN,2022-09-20,01:04:02
ABX983,2022-09-20,01:10:02
BAH6,2022-09-20,01:11:02
N888XM,2022-09-20,01:12:02
EXS94RD,2022-09-20,01:13:02
RYR788U,2022-09-20,01:15:02
EZY54AL,2022-09-20,01:18:02
RYR9XA,2022-09-20,01:23:02
WUK8130,2022-09-20,01:23:02
EZY93TB,2022-09-20,01:26:02
EXS46Y,2022-09-20,01:26:02
CMB529,2022-09-20,01:26:02
VLG8561,2022-09-20,01:29:02
TOM8LY,2022-09-20,01:36:02
BCS461,2022-09-20,01:36:02
EXS12PY,2022-09-20,01:45:02
UAE242,2022-09-20,01:59:02
RYR8XZ,2022-09-20,02:00:02
EZY48QK,2022-09-20,02:04:02
ASL501,2022-09-20,02:06:02
EXS74B,2022-09-20,02:13:02
EXS17N,2022-09-20,02:17:02
BCS92L,2022-09-20,02:17:02
EZY86YT,2022-09-20,02:19:02
QTR8124,2022-09-20,02:27:02
EZY13CX,2022-09-20,02:28:02
EXS66WR,2022-09-20,02:34:02
BCS426,2022-09-20,02:35:02
EXS1366,2022-09-20,02:45:02
BCS6YG,2022-09-20,02:47:02
TOM699,2022-09-20,02:48:02
TOM7PJ,2022-09-20,02:56:02
IMX359,2022-09-20,03:04:02
QTR8174,2022-09-20,03:06:02
BCS463,2022-09-20,03:06:02
TOM2XK,2022-09-20,03:09:02
AAL160,2022-09-20,03:13:02
N517DW,2022-09-20,03:24:02
FDX5202,2022-09-20,03:30:02
BCS464,2022-09-20,03:37:02
DLH401,2022-09-20,03:41:02
FPO4294,2022-09-20,03:44:03
FDX5204,2022-09-20,04:04:02
ACA840,2022-09-20,04:09:02
N212LF,2022-09-20,04:19:02
ETH500,2022-09-20,04:21:02
CFG2017,2022-09-20,04:25:02
ETH574,2022-09-20,04:27:02
N223A,2022-09-20,04:30:02
ACA80,2022-09-20,04:31:02
ETH552,2022-09-20,04:36:02
BCS2696,2022-09-20,04:41:02
MSR986,2022-09-20,04:42:02
DLH437,2022-09-20,04:47:02
KLM714,2022-09-20,04:47:02
DLH445,2022-09-20,04:50:02
LOT4A,2022-09-20,04:51:02
UAL989,2022-09-20,05:00:02
AUA90,2022-09-20,05:08:02
ACA834,2022-09-20,05:14:02
DLH427,2022-09-20,05:16:02
MABJA,2022-09-20,05:19:02
N880PC,2022-09-20,05:27:02
DLH431,2022-09-20,05:31:02
BAW74,2022-09-20,05:33:02
DAL198,2022-09-20,05:33:02
N771HM,2022-09-20,05:35:02
DLH411,2022-09-20,05:42:02
AAL100,2022-09-20,05:42:02
ACA880,2022-09-20,05:44:02
DAL22,2022-09-20,05:49:02
TSC250,2022-09-20,05:51:02
AAL50,2022-09-20,05:51:02
UPS218,2022-09-20,05:53:02
CPA251,2022-09-20,05:54:02
BAW9E,2022-09-20,05:55:02
BAW32,2022-09-20,05:57:02
EZY89LQ,2022-09-20,05:58:02
JBU7,2022-09-20,05:59:02
ACA874,2022-09-20,05:59:02
ACA82,2022-09-20,06:02:02
DLH479,2022-09-20,06:02:02
VIR46K,2022-09-20,06:03:02
BAW2CM,2022-09-20,06:03:02
BAW122,2022-09-20,06:04:02
DLH419,2022-09-20,06:05:03
BAW78,2022-09-20,06:05:03
DAL114,2022-09-20,06:06:02
DAL98,2022-09-20,06:07:02
EZY32HN,2022-09-20,06:08:02
AAL108,2022-09-20,06:08:02
TAP136V,2022-09-20,06:09:02
ABD702,2022-09-20,06:10:02
AUA4M,2022-09-20,06:12:02
SWR345,2022-09-20,06:14:02
EZY96KY,2022-09-20,06:14:02
QTR39C,2022-09-20,06:14:02
EZY46AQ,2022-09-20,06:17:02
BAW5CA,2022-09-20,06:17:02
N889ST,2022-09-20,06:17:02
EZY21FE,2022-09-20,06:18:02
EXS14RH,2022-09-20,06:18:02
EZY47EB,2022-09-20,06:20:02
BAW4EA,2022-09-20,06:21:02
EXS56HD,2022-09-20,06:21:02
BAW32N,2022-09-20,06:22:02
TOM92W,2022-09-20,06:23:02
DLH463,2022-09-20,06:23:02
DLH441,2022-09-20,06:25:02
TOM8XK,2022-09-20,06:25:02
ETD89G,2022-09-20,06:27:02
EXS62FG,2022-09-20,06:27:02
TOM3GA,2022-09-20,06:28:02
BAW0472,2022-09-20,06:28:02
BAW66V,2022-09-20,06:28:02
TOM54Y,2022-09-20,06:29:02
DAL130,2022-09-20,06:29:02
TOM36M,2022-09-20,06:30:02
ACA896,2022-09-20,06:30:02
DAL14,2022-09-20,06:30:02
BAW20R,2022-09-20,06:30:02
EZY89TA,2022-09-20,06:31:02
RYR9KK,2022-09-20,06:31:02
AAL86,2022-09-20,06:33:02
AFR82ZE,2022-09-20,06:34:02
N74VZ,2022-09-20,06:35:02
EJU72TH,2022-09-20,06:35:02
DAL58,2022-09-20,06:35:02
EZY375D,2022-09-20,06:37:02
