flight,date,time
EZY52RZ,2023-03-09,00:01:02
WUK6554,2023-03-09,00:06:02
BCS6TL,2023-03-09,00:12:02
EZY58VH,2023-03-09,00:27:02
RYR1RF,2023-03-09,00:30:02
RRR6735,2023-03-09,00:32:02
RYR909,2023-03-09,00:35:02
BCS460,2023-03-09,00:35:02
9008,2023-03-09,00:37:02
MSR996,2023-03-09,00:41:02
WUK632,2023-03-09,00:43:02
CMB545,2023-03-09,00:57:02
RYR29CU,2023-03-09,01:02:02
TOM227,2023-03-09,01:10:02
RYR850,2023-03-09,01:13:02
EZY83DG,2023-03-09,01:16:02
THY84U,2023-03-09,01:26:02
BCS461,2023-03-09,01:28:02
UPS211,2023-03-09,01:29:02
FDX7D,2023-03-09,01:38:02
UAE242,2023-03-09,01:39:02
BCS453,2023-03-09,01:46:02
QTR8186,2023-03-09,01:58:02
WUK112B,2023-03-09,01:59:02
BCS2120,2023-03-09,02:22:02
BCS942,2023-03-09,02:37:02
BCS92L,2023-03-09,02:45:02
DLH423,2023-03-09,02:56:02
AZD112,2023-03-09,03:05:02
ABX983,2023-03-09,03:06:02
RYR25,2023-03-09,03:09:02
FDX5219,2023-03-09,03:17:02
ETH574,2023-03-09,03:17:02
FDX5047,2023-03-09,03:29:02
ETH500,2023-03-09,03:42:02
N585GS,2023-03-09,03:45:02
NPT5EF,2023-03-09,03:46:02
FPO4294,2023-03-09,03:51:02
AFR6743,2023-03-09,03:53:02
ETH552,2023-03-09,03:59:02
AFR271,2023-03-09,04:00:02
GTI8962,2023-03-09,04:05:02
RCH835,2023-03-09,04:17:02
DAL82,2023-03-09,04:19:02
NYX301,2023-03-09,04:21:02
QTR20R,2023-03-09,04:25:02
ACA80,2023-03-09,04:25:02
BAW74,2023-03-09,04:25:02
VIR450,2023-03-09,04:26:02
BAW262,2023-03-09,04:46:02
AJT8321,2023-03-09,04:46:02
BAW58L,2023-03-09,04:50:02
FDX6248,2023-03-09,04:53:02
BAW56,2023-03-09,04:53:02
AAL716,2023-03-09,05:04:02
BAW78,2023-03-09,05:04:02
UPS204,2023-03-09,05:06:02
QFA9,2023-03-09,05:06:02
KAC118,2023-03-09,05:07:02
JAF111,2023-03-09,05:09:02
UAL30,2023-03-09,05:09:02
UAL989,2023-03-09,05:09:02
AAL704,2023-03-09,05:10:02
UAL904,2023-03-09,05:12:02
CPA251,2023-03-09,05:13:02
MAS2,2023-03-09,05:20:02
QTR48V,2023-03-09,05:20:02
THT8,2023-03-09,05:22:02
SVA113,2023-03-09,05:27:02
THY184,2023-03-09,05:28:02
OCN51,2023-03-09,05:28:02
BAW12,2023-03-09,05:30:02
UAL106,2023-03-09,05:34:02
BAW64M,2023-03-09,05:34:02
CLX85E,2023-03-09,05:36:02
BCS2696,2023-03-09,05:36:02
CFG2403,2023-03-09,05:36:02
BAW16,2023-03-09,05:37:03
DLH411,2023-03-09,05:38:02
UAL950,2023-03-09,05:39:02
AHO437F,2023-03-09,05:42:02
AUA90,2023-03-09,05:44:02
JBU1620,2023-03-09,05:45:02
MDI018,2023-03-09,05:46:02
SVA119,2023-03-09,05:48:02
BAW106,2023-03-09,05:50:02
GTI8434,2023-03-09,05:51:02
UAL52,2023-03-09,05:51:02
JAL41,2023-03-09,05:53:02
BEL52B,2023-03-09,05:54:02
AAL20,2023-03-09,05:56:02
BAW25GP,2023-03-09,05:57:02
