flight,date,time
BAW793,2023-03-27,00:00:02
RYR3ZV,2023-03-27,00:00:02
BAW3AM,2023-03-27,00:00:02
RYR17HA,2023-03-27,00:01:02
BOX193,2023-03-27,00:02:02
BAW357N,2023-03-27,00:02:02
EZY79PB,2023-03-27,00:03:02
BAW597C,2023-03-27,00:04:02
BAW465M,2023-03-27,00:04:02
BAW371,2023-03-27,00:10:02
EZY78ZN,2023-03-27,00:11:02
RYR3TD,2023-03-27,00:14:02
MLD832,2023-03-27,00:14:02
RYR58DE,2023-03-27,00:15:02
RYR69VN,2023-03-27,00:17:02
RYR9GH,2023-03-27,00:18:02
RYR9PR,2023-03-27,00:18:02
RYR600N,2023-03-27,00:21:02
RYR41DU,2023-03-27,00:22:02
RYR1463,2023-03-27,00:25:02
RYR92NY,2023-03-27,00:29:02
BAW487,2023-03-27,00:33:02
EIN799,2023-03-27,00:33:02
AJT421,2023-03-27,00:36:02
RYR7TM,2023-03-27,00:37:02
GMPSC,2023-03-27,00:37:02
RYR51EH,2023-03-27,00:41:02
RYR7FG,2023-03-27,00:43:02
EZY93XA,2023-03-27,00:50:02
EZY42WU,2023-03-27,00:52:02
WUK632,2023-03-27,00:53:02
RUK782C,2023-03-27,00:58:02
WUK28FL,2023-03-27,01:04:02
EZY65CL,2023-03-27,01:05:02
TUI2139,2023-03-27,01:09:02
EZY65ZY,2023-03-27,01:15:02
WUK7TA,2023-03-27,01:20:02
TOM20E,2023-03-27,01:27:02
EZY35RE,2023-03-27,01:33:02
EZY34BP,2023-03-27,01:35:02
UPS208,2023-03-27,01:45:02
GTI4701,2023-03-27,02:08:02
EXS74MP,2023-03-27,02:13:02
EZY28CA,2023-03-27,02:29:02
UPS221,2023-03-27,03:05:02
ELY017,2023-03-27,03:19:02
ELY027,2023-03-27,03:24:02
UAL84,2023-03-27,03:48:02
ELY025,2023-03-27,03:58:02
ELY001,2023-03-27,04:01:02
AFR6743,2023-03-27,04:15:02
AFR3LK,2023-03-27,04:15:02
QTR58A,2023-03-27,04:19:02
AAL236,2023-03-27,04:30:02
BCS2888,2023-03-27,04:40:02
UPS239,2023-03-27,04:42:02
AAL240,2023-03-27,04:47:02
EAL3113,2023-03-27,04:56:02
ACA80,2023-03-27,05:10:02
KLM714,2023-03-27,05:10:02
ACA832,2023-03-27,05:23:02
NJE520L,2023-03-27,05:34:02
ACA886,2023-03-27,05:35:03
AAL134,2023-03-27,05:38:02
BAW25GP,2023-03-27,05:43:02
VIR6,2023-03-27,05:46:02
AAL100,2023-03-27,05:47:02
UAL110,2023-03-27,05:48:02
EZY38AP,2023-03-27,05:49:02
VIR4C,2023-03-27,05:49:02
SWR87,2023-03-27,05:49:02
BEL52B,2023-03-27,05:50:02
AAL50,2023-03-27,05:50:02
BAW78,2023-03-27,05:51:02
AFR3ZH,2023-03-27,05:51:02
VIR22Q,2023-03-27,05:51:02
BAW9E,2023-03-27,05:52:02
JAL41,2023-03-27,05:56:02
FDX48,2023-03-27,05:56:02
UAL40,2023-03-27,05:59:02
