flight,date,time
RYR7WR,2022-06-08,00:00:02
RYR6QM,2022-06-08,00:00:02
EZY57BQ,2022-06-08,00:00:02
RUK19WC,2022-06-08,00:00:02
BCS427,2022-06-08,00:01:02
RYR69QY,2022-06-08,00:02:02
EZY63TQ,2022-06-08,00:03:02
EZY26HM,2022-06-08,00:04:02
TOM3EH,2022-06-08,00:05:02
AEE638,2022-06-08,00:05:02
BCS6TL,2022-06-08,00:07:02
RUK44FZ,2022-06-08,00:07:02
MNB251,2022-06-08,00:07:02
RYR26JC,2022-06-08,00:10:02
EZY17TW,2022-06-08,00:12:02
EXS1VE,2022-06-08,00:12:02
PGT81D,2022-06-08,00:13:02
BCS473,2022-06-08,00:15:02
WUK478,2022-06-08,00:17:02
RYR92SC,2022-06-08,00:18:02
EXS4MP,2022-06-08,00:19:02
RYR56UD,2022-06-08,00:22:02
BCS7117,2022-06-08,00:24:02
RYR932T,2022-06-08,00:24:02
EXS13TX,2022-06-08,00:33:02
DHK104,2022-06-08,00:34:02
EZY42DF,2022-06-08,00:37:02
EZY26RH,2022-06-08,00:42:02
EXS3HE,2022-06-08,00:46:02
TOM287,2022-06-08,00:47:02
RYR1EC,2022-06-08,00:54:02
EXS3M,2022-06-08,00:55:02
WUK2972,2022-06-08,00:55:02
RYR1GB,2022-06-08,00:58:02
EXS9GD,2022-06-08,01:01:02
EIN799,2022-06-08,01:03:02
TOM41Y,2022-06-08,01:03:02
RYR469H,2022-06-08,01:04:02
WZZ81HX,2022-06-08,01:05:02
EXS94UJ,2022-06-08,01:07:02
ENT512,2022-06-08,01:08:02
EIN44Y,2022-06-08,01:09:02
ABX983,2022-06-08,01:10:02
EXS622,2022-06-08,01:11:02
EZY32QH,2022-06-08,01:13:02
EXS15V,2022-06-08,01:14:02
EZY68CN,2022-06-08,01:16:02
AWC2C,2022-06-08,01:17:02
TOY111,2022-06-08,01:18:02
EIN4GJ,2022-06-08,01:19:02
EZY69MN,2022-06-08,01:24:02
EZY93TB,2022-06-08,01:26:02
BCS461,2022-06-08,01:28:02
EXS6NR,2022-06-08,01:32:02
BCS453,2022-06-08,01:34:02
EZY2096,2022-06-08,01:35:02
EXS4TC,2022-06-08,01:37:02
NYX300,2022-06-08,01:43:02
VJT534,2022-06-08,01:43:02
EZY6284,2022-06-08,01:48:02
EZY2026,2022-06-08,01:51:02
TOM3WT,2022-06-08,02:00:02
UPS232,2022-06-08,02:05:02
EXS3BH,2022-06-08,02:06:02
ABX657,2022-06-08,02:06:02
MPH7121,2022-06-08,02:06:02
TOM78V,2022-06-08,02:07:02
DHK106,2022-06-08,02:09:02
EXS36BG,2022-06-08,02:11:02
EXS17N,2022-06-08,02:12:02
EXS74B,2022-06-08,02:16:02
AEE9E,2022-06-08,02:20:03
TOM6KM,2022-06-08,02:20:03
TOM47T,2022-06-08,02:20:03
EZY95CQ,2022-06-08,02:22:02
BCS426,2022-06-08,02:24:02
TOM3KH,2022-06-08,02:27:02
BOX193,2022-06-08,02:27:02
BCS38L,2022-06-08,02:30:02
BCS92L,2022-06-08,02:34:02
AAL160,2022-06-08,02:38:02
UPS217,2022-06-08,02:38:02
FDX6280,2022-06-08,02:52:02
BCS6YG,2022-06-08,02:52:02
ICE6001,2022-06-08,02:57:02
TOM239,2022-06-08,03:05:02
FDX95,2022-06-08,03:08:02
IMX112,2022-06-08,03:10:02
CMB529,2022-06-08,03:20:02
DLH401,2022-06-08,03:24:02
FDX5204,2022-06-08,03:27:02
BCS2213,2022-06-08,03:27:02
BCS463,2022-06-08,03:28:03
QTR8150,2022-06-08,03:29:02
THY184,2022-06-08,03:32:02
DLH417,2022-06-08,03:32:02
NPT4895,2022-06-08,03:32:02
