flight,date,time
BCS373,2021-05-05,00:09:02
MABJA,2021-05-05,00:23:02
SAM207,2021-05-05,00:47:02
N298RB,2021-05-05,01:18:02
DJT551,2021-05-05,01:32:02
JNL2266,2021-05-05,01:41:02
TAY1408,2021-05-05,01:52:02
CMB531,2021-05-05,01:58:02
QTR8150,2021-05-05,02:36:02
BCS923,2021-05-05,02:42:02
UAE2624,2021-05-05,02:44:02
DLH401,2021-05-05,03:06:02
ACA840,2021-05-05,03:55:02
FDX5204,2021-05-05,04:13:02
ETH574,2021-05-05,04:23:02
DLH423,2021-05-05,04:35:02
AUA88,2021-05-05,04:50:02
DLH431,2021-05-05,04:58:02
IMX359,2021-05-05,05:02:02
AAL100,2021-05-05,05:18:02
PAC937,2021-05-05,05:20:02
DLH471,2021-05-05,05:25:02
AAL50,2021-05-05,05:31:02
ACA844,2021-05-05,05:40:02
AUA94,2021-05-05,05:49:02
JAL41,2021-05-05,05:59:02
CHG522,2021-05-05,06:01:02
AAL86,2021-05-05,06:09:02
UAL918,2021-05-05,06:09:02
UAL989,2021-05-05,06:10:02
BAW294,2021-05-05,06:14:02
VIR4C,2021-05-05,06:18:02
DLH419,2021-05-05,06:22:02
DAL14,2021-05-05,06:25:02
DAL32,2021-05-05,06:26:02
KLM1000,2021-05-05,06:30:02
LWG701,2021-05-05,06:32:02
IBG001,2021-05-05,06:33:02
AFR88CE,2021-05-05,06:38:02
UAL14,2021-05-05,06:42:02
DLH2U,2021-05-05,06:43:02
UAL960,2021-05-05,06:47:02
AAL70,2021-05-05,06:51:02
REV715P,2021-05-05,06:53:02
UAL2803,2021-05-05,07:00:02
UAL931,2021-05-05,07:03:02
UAL907,2021-05-05,07:08:02
DLH441,2021-05-05,07:09:02
BAW116,2021-05-05,07:12:02
DLH481,2021-05-05,07:13:02
VIR526,2021-05-05,07:16:02
RYR37MP,2021-05-05,07:20:02
BAW664C,2021-05-05,07:22:02
BAW9155,2021-05-05,07:26:02
JSH650,2021-05-05,07:27:02
EZY58UQ,2021-05-05,07:27:02
DAL1,2021-05-05,07:28:02
ETH3507,2021-05-05,07:31:02
UAL2776,2021-05-05,07:33:02
GTI8158,2021-05-05,07:39:02
ACA7210,2021-05-05,07:47:02
RYR5KH,2021-05-05,07:48:02
CLX97A,2021-05-05,07:54:02
ACA856,2021-05-05,07:57:02
DAL3456,2021-05-05,08:01:02
RCH1815,2021-05-05,08:01:02
AAL38,2021-05-05,08:02:02
SVA3922,2021-05-05,08:04:02
BCS201,2021-05-05,08:08:02
BAW80G,2021-05-05,08:08:02
EIN154,2021-05-05,08:12:02
SHT8F,2021-05-05,08:12:02
BAW165,2021-05-05,08:14:02
SVW49AG,2021-05-05,08:18:02
NJE681C,2021-05-05,08:19:02
IBE31PL,2021-05-05,08:21:02
UAL2798,2021-05-05,08:26:02
QTR6HB,2021-05-05,08:32:02
EIN9RV,2021-05-05,08:33:02
BAW18A,2021-05-05,08:38:02
BAW430,2021-05-05,08:38:02
VJT474,2021-05-05,08:39:02
BAW226,2021-05-05,08:41:02
SHT6C,2021-05-05,08:42:02
ETD12,2021-05-05,08:46:02
VIR501,2021-05-05,08:50:02
AAL730,2021-05-05,08:51:02
AAL9723,2021-05-05,08:52:02
SHT86L,2021-05-05,08:53:02
DAL20,2021-05-05,08:55:02
GAZTA,2021-05-05,08:57:02
AAL51,2021-05-05,08:57:02
SHT18LA,2021-05-05,08:59:02
TAY010,2021-05-05,09:01:02
LOG552,2021-05-05,09:02:02
LOT6317,2021-05-05,09:05:02
LOG48RG,2021-05-05,09:06:02
BAW98,2021-05-05,09:07:02
SHT2L,2021-05-05,09:11:02
AFR28VB,2021-05-05,09:11:02
BCS6756,2021-05-05,09:12:02
AUA4ML,2021-05-05,09:15:02
BAW880,2021-05-05,09:16:02
FYL124,2021-05-05,09:16:02
ABD4222,2021-05-05,09:21:02
AAL728,2021-05-05,09:22:02
BLA1332,2021-05-05,09:23:02
LJC3,2021-05-05,09:25:02
2DOGZ,2021-05-05,09:26:02
DAL8821,2021-05-05,09:27:02
KLM741,2021-05-05,09:27:02
BAW296,2021-05-05,09:31:02
SHT12H,2021-05-05,09:35:02
SIA305,2021-05-05,09:38:02
KLM755,2021-05-05,09:41:02
AAL101,2021-05-05,09:41:02
RRR6800,2021-05-05,09:42:02
BAW3C,2021-05-05,09:45:02
BAW34N,2021-05-05,09:46:02
CCA612,2021-05-05,09:47:02
JAL42,2021-05-05,09:49:02
DLH4C,2021-05-05,09:49:02
SAH48P,2021-05-05,09:51:02
KLM1008,2021-05-05,09:53:02
EIN15N,2021-05-05,09:54:02
TAP1356,2021-05-05,09:55:02
BAW712,2021-05-05,09:56:02
CFG2115,2021-05-05,09:57:02
BAW253,2021-05-05,10:00:02
BAW918,2021-05-05,10:03:02
HBZUD,2021-05-05,10:04:02
EIN93C,2021-05-05,10:05:02
