flight,date,time
RYR2SK,2024-12-02,00:07:02
RYR88PM,2024-12-02,00:09:02
CMB572,2024-12-02,00:55:02
UAE4M,2024-12-02,01:30:03
N1AM,2024-12-02,02:27:02
N1F,2024-12-02,02:34:02
KAC118,2024-12-02,03:16:02
ETD6PX,2024-12-02,03:16:02
DLH401,2024-12-02,04:06:02
AFR279,2024-12-02,04:09:02
BAW56,2024-12-02,04:15:02
VIR450,2024-12-02,04:17:02
ETH3518,2024-12-02,04:18:02
BAW58L,2024-12-02,04:19:02
FDX92,2024-12-02,04:31:02
VPCUA,2024-12-02,04:39:02
CLX68V,2024-12-02,04:40:02
DAL106,2024-12-02,04:57:03
AUA92,2024-12-02,05:01:02
BAW2CE,2024-12-02,05:01:02
N518AH,2024-12-02,05:04:02
AUA94,2024-12-02,05:07:02
CHH730,2024-12-02,05:11:02
ETH574,2024-12-02,05:24:02
VJT720,2024-12-02,05:24:02
BAW25GP,2024-12-02,05:31:02
FDX48,2024-12-02,05:32:02
AAL20,2024-12-02,05:34:02
BEL52B,2024-12-02,05:37:02
BAW40F,2024-12-02,05:39:02
LCO3601,2024-12-02,05:39:02
CFG2209,2024-12-02,05:39:02
VIR104L,2024-12-02,05:41:02
BAW216,2024-12-02,05:41:02
DLH463,2024-12-02,05:43:02
BAW78,2024-12-02,05:44:02
VIR92MC,2024-12-02,05:48:02
ETH552,2024-12-02,05:49:02
DLH419,2024-12-02,05:50:02
BAW54,2024-12-02,05:51:02
BAW246,2024-12-02,05:53:02
BAW42,2024-12-02,05:54:02
DLH449,2024-12-02,05:54:02
DLH403,2024-12-02,05:55:02
BAW9NF,2024-12-02,06:02:03
DAL152,2024-12-02,06:02:03
VIR22Q,2024-12-02,06:02:03
ETH508,2024-12-02,06:06:03
ACA832,2024-12-02,06:08:02
VIR46K,2024-12-02,06:08:02
RYR96YD,2024-12-02,06:10:02
AAL100,2024-12-02,06:10:02
BAW472M,2024-12-02,06:13:02
ETH500,2024-12-02,06:13:02
AFR631,2024-12-02,06:13:02
BAW250,2024-12-02,06:15:02
RYR193M,2024-12-02,06:15:02
BAW11J,2024-12-02,06:15:02
BAW176A,2024-12-02,06:16:02
BAW81V,2024-12-02,06:16:02
DLH445,2024-12-02,06:17:02
BAW924M,2024-12-02,06:18:02
BOX453,2024-12-02,06:20:02
DAL220,2024-12-02,06:20:02
DAL58,2024-12-02,06:21:02
AUA4M,2024-12-02,06:21:02
DAL228,2024-12-02,06:22:02
BAW18B,2024-12-02,06:22:02
OCN51,2024-12-02,06:23:02
AAL50,2024-12-02,06:23:02
DLH431,2024-12-02,06:24:02
UAL994,2024-12-02,06:24:02
TAP3XG,2024-12-02,06:25:02
AAL134P,2024-12-02,06:26:02
RYR744Q,2024-12-02,06:27:02
SHT8B,2024-12-02,06:28:02
MARDI,2024-12-02,06:31:02
BAW4RE,2024-12-02,06:33:03
BAW6R,2024-12-02,06:33:03
DLH6HX,2024-12-02,06:33:03
RYR82BN,2024-12-02,06:34:02
AAL730,2024-12-02,06:36:02
UAL960,2024-12-02,06:36:02
UAL918,2024-12-02,06:36:02
SWR345,2024-12-02,06:37:02
RYR4CQ,2024-12-02,06:38:02
DAL16,2024-12-02,06:39:02
RYR7GG,2024-12-02,06:39:02
EZY25AJ,2024-12-02,06:39:02
DLH441,2024-12-02,06:40:02
AFR95BD,2024-12-02,06:40:02
DLH8LY,2024-12-02,06:42:02
TFL3801,2024-12-02,06:43:02
SHT12J,2024-12-02,06:43:02
EZY69NJ,2024-12-02,06:43:02
EZY42FU,2024-12-02,06:43:02
AFR375,2024-12-02,06:44:02
UAL14,2024-12-02,06:45:02
BAW388,2024-12-02,06:46:02
EZY913F,2024-12-02,06:47:02
DLH8VV,2024-12-02,06:48:02
AFR57BG,2024-12-02,06:48:02
SHT3B,2024-12-02,06:48:02
AFR94RC,2024-12-02,06:50:02
DAL262,2024-12-02,06:51:02
THY2MQ,2024-12-02,06:51:02
SHT6C,2024-12-02,06:52:02
ACA866,2024-12-02,06:52:02
DAL140,2024-12-02,06:55:02
AFR78BV,2024-12-02,06:55:02
EXS641,2024-12-02,06:55:02
RYR36MJ,2024-12-02,06:55:02
BAW84W,2024-12-02,06:55:02
RYR1EB,2024-12-02,06:55:02
SHT18Z,2024-12-02,06:56:02
EZY28NP,2024-12-02,06:57:02
EZY101J,2024-12-02,06:57:02
BAW456,2024-12-02,06:58:02
BAW74,2024-12-02,06:58:02
LOT286,2024-12-02,06:59:02
AFR61XP,2024-12-02,07:00:02
RUK27AM,2024-12-02,07:00:02
VIR118,2024-12-02,07:00:02
RYR96JZ,2024-12-02,07:01:02
AFR1887,2024-12-02,07:01:02
BEL9HZ,2024-12-02,07:01:02
SAS500,2024-12-02,07:01:02
BAW72J,2024-12-02,07:01:02
DLH9H,2024-12-02,07:02:02
RYR86ZB,2024-12-02,07:03:02
EXS3CM,2024-12-02,07:03:02
RYR7ME,2024-12-02,07:04:02
SAS51N,2024-12-02,07:04:02
SIA25,2024-12-02,07:06:02
CFG2207,2024-12-02,07:08:02
RYR53XT,2024-12-02,07:08:02
SHT19S,2024-12-02,07:08:02
BEL5WG,2024-12-02,07:08:02
KLM84V,2024-12-02,07:08:02
GETET,2024-12-02,07:09:02
RYR74DH,2024-12-02,07:10:02
BAW48HY,2024-12-02,07:10:02
EZY78GF,2024-12-02,07:10:02
BAW5PT,2024-12-02,07:10:02
LCO1501,2024-12-02,07:10:02
DLH439,2024-12-02,07:11:02
URO920,2024-12-02,07:11:02
SHT4A,2024-12-02,07:12:02
BAW2DP,2024-12-02,07:12:02
BAW696V,2024-12-02,07:13:02
UAL972,2024-12-02,07:14:02
BAW116,2024-12-02,07:14:02
AFR1716,2024-12-02,07:14:02
SHT8E,2024-12-02,07:14:02
SHT2L,2024-12-02,07:16:02
BAW710R,2024-12-02,07:16:02
EXS1DJ,2024-12-02,07:17:02
BAW5CR,2024-12-02,07:17:02
VIR58N,2024-12-02,07:17:02
EZY48PZ,2024-12-02,07:17:02
EZY72GH,2024-12-02,07:18:02
SAS802,2024-12-02,07:18:02
BAW8NG,2024-12-02,07:19:02
